15	18	11	0
15	19	11	0
0	20	11	180
21	21	11	90
5	16	12	90
5	17	12	0
23	18	12	0
12	19	12	0
4	20	12	90
21	21	12	0
21	22	12	180
21	23	12	180
6	24	12	0
9	15	13	180
5	16	13	180
23	17	13	180
23	18	13	0
9	19	13	180
4	20	13	0
21	21	13	0
4	22	13	0
21	23	13	0
6	24	13	180
0	25	13	0
0	26	13	0
0	27	13	0
0	28	13	0
0	29	13	0
22	14	14	90
4	15	14	90
4	16	14	180
4	17	14	0
4	18	14	90
4	19	14	180
4	20	14	0
4	21	14	270
4	22	14	180
4	23	14	0
4	24	14	270
9	25	14	90
0	26	14	270
0	27	14	0
0	28	14	90
0	29	14	270
4	30	14	180
19	14	15	90
19	15	15	0
19	16	15	0
16	17	15	270
9	18	15	0
6	19	15	0
20	20	15	0
0	21	15	0
9	22	15	270
4	23	15	180
4	24	15	0
0	25	15	0
0	26	15	0
0	27	15	0
0	28	15	0
0	29	15	0
9	30	15	0
9	31	15	0
22	32	15	90
19	14	16	90
19	15	16	180
19	16	16	180
16	17	16	90
5	18	16	180
5	19	16	180
5	20	16	180
6	21	16	180
6	22	16	180
9	23	16	180
22	24	16	180
16	25	16	180
6	26	16	0
5	27	16	180
19	28	16	180
19	29	16	180
19	30	16	180
13	11	19	180
11	12	19	90
13	13	19	270
11	14	19	180
11	15	19	90
9	16	19	180
19	17	19	180
6	18	19	180
11	19	19	180
4	9	20	180
6	10	20	270
11	11	20	270
6	12	20	270
19	13	20	270
10	14	20	180
12	15	20	90
12	16	20	90
4	8	21	90
11	9	21	270
0	10	21	180
9	11	21	270
6	12	21	0
9	13	21	270
12	14	21	270
12	15	21	180
12	16	21	270
4	7	22	0
13	8	22	180
19	9	22	180
8	10	22	270
6	11	22	0
9	12	22	270
11	13	22	270
6	14	22	180
12	15	22	0
12	16	22	90
4	17	22	0
4	6	23	0
13	7	23	180
11	8	23	180
6	9	23	270
13	11	23	180
9	12	23	180
8	13	23	180
8	14	23	180
19	15	23	0
9	16	23	0
0	17	23	0
9	18	23	0
4	5	24	0
13	6	24	0
19	7	24	90
6	8	24	180
19	9	24	270
12	10	24	270
4	11	24	270
11	12	24	180
9	13	24	270
17	14	24	270
9	15	24	180
9	16	24	180
9	17	24	180
11	18	24	180
4	5	25	0
13	9	25	180
10	10	25	180
19	11	25	180
13	12	25	90
13	13	25	270
4	14	25	0
12	15	25	90
12	16	25	90
12	17	25	0
13	10	26	270
6	11	26	90
11	12	26	90
11	13	26	270
10	14	26	270
12	15	26	180
12	16	26	0
14	12	27	270
0	20	30	0
0	21	30	0
7	22	30	90
11	19	31	90
0	20	31	0
0	21	31	0
7	22	31	90
7	23	31	270
4	24	31	0
0	25	31	0
0	26	31	0
0	27	31	0
0	28	31	0
5	19	32	270
7	20	32	0
1	21	32	270
17	22	32	270
19	23	32	270
4	24	32	0
0	25	32	180
9	26	32	180
17	27	32	270
19	28	32	180
4	29	32	270
23	30	32	270
6	31	32	90
0	32	32	90
5	19	33	270
4	20	33	0
4	21	33	90
4	22	33	0
4	23	33	270
2	24	33	180
4	25	33	90
4	26	33	180
1	27	33	90
3	28	33	270
2	29	33	270
9	30	33	90
3	31	33	180
0	32	33	90
0	19	34	0
0	20	34	0
0	21	34	0
0	22	34	0
0	23	34	0
4	24	34	0
6	25	34	0
0	26	34	0
6	27	34	0
0	28	34	0
4	29	34	270
9	30	34	90
3	31	34	180
0	32	34	90
9	23	35	0
1	24	35	180
9	25	35	0
9	26	35	0
0	27	35	0
0	28	35	180
1	29	35	90
0	30	35	0
0	31	35	0

